index,user,title,content,comment,link,date,veiw,rate
31905374,밤비,기계슈집가 픽업 사기 아니냐?,레지나 픽업 아니냐? 3마리 이번에 뽑은건데 넥슨이 묻어서 의심이가네,[],https://arca.live/b/counterside/31905374,2021-08-13T05:52:03.000Z,975,36
31904813,록파이,"다이브 50층 간다고 리타,기계수집가,제이크쓰는거 에바임?",3명다 메카닉 잘잡는 애들이잖아??,"[{'user': 'Fractal', 'comment': '리타정도는 채용 가능한데 기계랑 제이크는 사거리 짧아서 금방 녹을듯'}, {'user': '후려', 'comment': '멈춰'}, {'user': 'ㅈㅇㅈㅎ#19865107', 'comment': '리타는 코어픽이고 제이크는 ㄴㄴ'}, {'user': '돌계뉴비', 'comment': '제이크는 안쓰고 리타는 자주쓰고 기집이는 아직 모름'}, {'user': '응애나추룡아가', 'comment': '제이크는 출격기 박자 마자 뒤질 듯 ㅋㅋㅋ'}, {'user': 'diqkf운터', 'comment': '리타는 무조건 기순이는 쓸수는 있지만... 제이크는 왜써'}, {'user': 'Brune', 'comment': '제이크 특수기나 궁 쓰기도 전에 뒤질걸 ㅋㅋ;;'}]",https://arca.live/b/counterside/31904813,2021-08-13T05:42:57.000Z,117,0
31903910,왕소라,사실 지금 기순이 천장쳐서 좀 빡셈,쿼츠도 채용권도 부족해서좀 민감함건공패키지 스킨복각 신스킨 가구까지 생각하니까 돈나갈일 많아보임,"[{'user': 'diqkf운터', 'comment': '결국 전부 사서 만족스러울거라면 쓰는거지 뭐'}, {'user': '쿠키부시기엄지로', 'comment': '건공패키지는 머야?'}, {'user': '왕소라', 'comment': '지금 특별패키지에서 파는 튜바셋바 990짜리'}]",https://arca.live/b/counterside/31903910,2021-08-13T05:28:17.000Z,68,0
31903244,챈접음#17428029,근데 신규유닛 무슨 벌써나오냐??,기계수집가 천장쳐서 채용권없는데벌써 신규유닛 또 나와??,"[{'user': 'ㅇㅇ#17324123', 'comment': '꼬우면..'}, {'user': 'temprun', 'comment': '3~6월까지는 매달 5개씩 튀어나왔으니 지금은 텀 느려진 편'}, {'user': 'diqkf운터', 'comment': '2주간격'}, {'user': '박희리씨', 'comment': '보통 2주 아니면 3주 간격으로 나오긴 했음'}, {'user': '후려', 'comment': '루크레시아인가?'}]",https://arca.live/b/counterside/31903244,2021-08-13T05:17:46.000Z,186,-1
31900504,광고보고옴#42714269,신캐 일정 갑자기 또 빡세네 ㅋㅋ,콜라보 끝나고 3주에 1신캐 가다가 기순이 나오고 2주에 신캐 1개나오니까 빡세긴함천장만 치니 버틸수가 없노 ㅋㅋ,"[{'user': 'xile#17342824', 'comment': '근데 원래 신캐주기가 한달2마리왔다갔다긴했음'}, {'user': '광고보고옴#42714269', 'comment': '이게다 콜라보 때문인듯 ㅋㅋ ㅈㄴ빡세'}, {'user': 'xile#17342824', 'comment': '그때가 미친듯이 빡세서 그런듯. 지금은 그냥 평균임ㅋㅋㅋㅋㅋ'}, {'user': '광고보고옴#42714269', 'comment': '1주마다 3신캐는 ㅁㅊ버리는줄 ㅋㅋㅋ'}, {'user': '요나기여신님', 'comment': '기순이 다음에 뭐 또 나온다고 했음??'}, {'user': '광고보고옴#42714269', 'comment': '2주뒤에 신오퍼 신캐 나온다고 공지에 뜸 개노랑 별개로'}, {'user': '요나기여신님', 'comment': '애미 방금 클로에 뽑느라고 채용권 다썼는데 시발'}, {'user': '광고보고옴#42714269', 'comment': '어디있음? 념글에 안뵈는데'}, {'user': '요나기여신님', 'comment': '어디있음? 념글에 안뵈는데'}, {'user': '광고보고옴#42714269', 'comment': 'https://forum.nexon.com/counterside/board_view?thread=1548659&stickyBoard=1'}, {'user': '광고보고옴#42714269', 'comment': '맨밑에 2번째줄에 나와있음'}, {'user': '요나기여신님', 'comment': '하아 싯팔~~ 정보 고맙다'}]",https://arca.live/b/counterside/31900504,2021-08-13T04:32:52.000Z,171,-1
31899704,주블,아니 이번주에 기순이 나왔잖아,다음주에 또 신캐는 에반데 ㅋㅋ ,"[{'user': 'xile#17342824', 'comment': '다다음주임'}, {'user': 'xile#17342824', 'comment': '24일이니깐'}, {'user': '주블', 'comment': '아 그렇네 ㄱㅅㄱㅅ'}, {'user': '하늘이친구', 'comment': '원래 2~3주마다 신캐 국룰인데스'}]",https://arca.live/b/counterside/31899704,2021-08-13T04:19:27.000Z,72,-1
31898309,비질란테,아ㅋㅋ 결국 기계수집가 거른 나의 승리네☆,채용권 81개 달달하고ㅋㅋㅋ,[],https://arca.live/b/counterside/31898309,2021-08-13T03:58:19.000Z,152,0
31897576,"ㅇㅇ, 110.76",근데 내가 이해 못한건가? 명함 이제 수급 줄이겠다는 뜻 아님?,"일주일 매일 일퀘깨는 사람은 알겠지만, 지금 검은명함 수급은 썩어넘치는중임.그리고 가챠는 사실 가끔만 돌리는거고. 예를 들어 나는 기순이 몬생겨서 안뽑으ㅁ그러면 평상시 명함수급이 줄어드는걸로 이해해도 되는건가?명함 사용처 늘려줬던데, 명함수급 동시에 줄면 부족해지는거 아닌가?","[{'user': '산들', 'comment': '대신 뽑기때 N안나오니까 맞춰질듯'}, {'user': '암왕제군', 'comment': '부족이야 하겟지 근데 머 어때'}, {'user': '아랑청', 'comment': '촉매제는 보급작전에서 파밍가능해서 괜춘'}, {'user': '하늘이친구', 'comment': '수급처도 늘린다고 본거 같은데 아닌가'}, {'user': 'gkdhkdhk', 'comment': '개노만 보면 협력사로 얻을수있는거같은데'}]",https://arca.live/b/counterside/31897576,2021-08-13T03:46:45.000Z,93,-1
31882869,알파버지니스,코핀 컴퍼니 멀리싸기대회,"오늘은 코핀컴퍼니에서 오줌싸기대회를 열었다무슨 대회냐 함은 남성들이 모여서 남근을 앞으로 향한채누가 더 오줌발을 멀리 갈기는지 내기를 하는 것이었다침식체를 사냥하고 다니면서도 제정신을 유지 할 수 있었는지대회 공고 초기에는 참여하려는 사원이 적었다.1등 상품인 유급휴가를 보고 주시윤이나 남들 몰래 신청하였고다른 남성 사원들은 눈치가 보였는지 눈길조차 주지 않았다.그러나 사장이 직접 직원 격려차원에서 대폭으로 상품 액수를 상향조정하자거의 코핀컴퍼니의 모든 남직원들이 모여서 참여하게 되었다남들 앞에선 남사스럽다면서 관람을 쉬쉬하던 여직원들도여직원들에게만 공개된 비밀 링크를 이용해 화상으로 접속했다.여직원들이 남근을 비교하며 수음을 즐기는 동안치열한 예선전이 펼쳐졌고 총 6인이 본선 결승에 진출하였다가장 먼저 로조가 강철자지를 뽐내며 등장하였다.무려 2.66m라는 예선에서 최고기록을 달성했던 그는자지만큼이나 커다란 해머를 내려놓고 시원하게 오줌줄기를 발사했다기록은 무려 3.77m였고 참가한 모든이가 경악을 금치 못했다.그런데 본선부터 경기를 관람하기로 한 사장이 내려와서로조의 자지를 구석구석 살펴보더니 실격으로 처리했다자지가 개조되어 오줌줄기를 발사했다는 사유였다.신체 일부를 기계로 개조한 스캐빈저 답게 자지도 개조되어유압을 이용해 오줌줄기를 발사하는 기능을 탑재한 것이다예선전은 남들과 비슷한 수치라 적발되지 않았지만아무래도 본선을 준비하여 개조한것이 실착이 되었으리라.리플레이서 킹, 그는 흑인이다.다른 부연설명이 필요없다. 그는 흑인이다.수많은 리플레이서 여성들이 검증을 끝마친 이 거대자지는하이드로펌프를 뿜어내 2m 라인의 끄트머리를 적셨다.아까 로조에 비해 임팩트는 적었지만 1.84m를 달성한 킹에게다른 남직원들의 박수와 찬사가 쏟아졌다.1등상이었지만 지금은 3등상으로 내려온 휴가를 목적으로 출전하였고그를 어릴때부터 돌봐온 힐데는 복잡한 심정으로 보지를 만지작거렸다.코핀 컴퍼니에서 어렸을적부터 주시윤을 봐온 여직원들은그 귀엽던 어린아이를 생각하고 긴장이 풀어졌지만그가 바지를 내리자 모든 여직원들의 숨이 일순간 멎었다.길이로는 아까 출전한 리플레이서 킹보단 부족한 면이 있지만프레스로 압축한거같은 단단한 고밀도 자지가 위용을 드러내었다.눈치가 빠른 주시윤이 여직원들이 볼 수있는 카메라를 향해가벼운 눈웃음과 함께 인사를 건네었고 곧이어 오줌을 발사했다.오줌 줄기는 약해보이지만 아름다운 포물선을 그렸고킹의 기록에 약간 못 미치는 1.8m에 무사히 안착했다.표정에서 드러나진 않아도 내심 쑥스러워하는 그 얼굴에코핀 컴퍼니의 누나들은 오늘 심장을 폭격당했다.다른 참가자들에 비해선 스펙이 부족하지만운이 좋았는지 쉬운 상대만이 걸려 본선에 진출했다.....라는 평가가 있지만 그도 한명의 남자다여기까지 올라온 이상 무라도 썰어야 하지 않겠는가힘차게 벨트를 풀었고 복근에 힘을 주며 오줌을 발사했지만오줌줄기는 1.54m에서 멈췄고 의기소침해 대회장을 떠났다.그러나 곧이어 영국 출신 발정난 암캐에게서 전화가 도착했고쓴웃음을 지으며 근처에서 콘돔을 구매해그녀의 저택으로 발걸음을 옮겼다그리고 다음은 에길...... 이 아니라 찰리의 차례이다.그랬어야 하지만 사유가 생겨 본선에 참가하지 못하고 기권했다기권 사유는 안타깝게도 본선을 대비해서 연습을 하던 중찰리의 고간에 달린 커다랗고 기괴한 까만걸 본 오르카가 폭주하여침식체는 죽여야 한다면서 그의 대물에 단검을 꼽았기 때문이었다.사회를 마치고 찰리를 위해 모든 남직원이 1분간 묵념했다.그의 떠나간 전우를 기리기 위하여......마지막 선수는 다크호스로 손꼽히는 제이크 워커 중령이었다물론 카일 웡도 예선에 참여했지만 본전도 못챙기고 탈락해실비아에게서 온갖 조롱을 당하며 부대로 복귀했다.그런 카일을 대신해서 우승하겠노라 선언한 제이크는예선에서 2m에 육박하는 기록을 달성하며 우승후보로 떠올랐다.""오늘은 내가 우승하는날이야.왜냐면...... 내가 그렇게 결정했거든""제이크의 커다란 자지에서 뿜어져나온 물줄기는천원을 돌파할 듯이 뻗어나가 종전 본인의 최고기록이었던 1.98m을 돌파했고무려 2m를 넘기며 2.08m에 무사히 착륙하는데 성공했다.모든 이들이 환호했고 새로운 전설의 탄생에 열광했다기계의 도움을 받지 않은 순수 인간의 힘으로 달성한 2m의 경지제이크는 팬티를 올리는 것도 잊은채 머신갑 트로피를 번쩍 들어올렸다승자에게만 허락되는 최고의 영예를 손에 쥔 제이크는도전자들의 박수를 받으며 대회의 마무리 인사를 맡았다.예상외로 반응이 뜨거웠던 대회장을 본 머신갑은여직원들을 위해 코핀 컴퍼니 오줌싸기대회를 개최했다물론 신체 구조상 멀리싸기에는 한계가 있기때문에누가 더 땅을 깊숙히 파고드느냐를 가리는 깊이싸기대회였다그렇게 깊이싸기대회의 공고문이 사내 게시판에 올라갔고성희롱으로 고소당한 머신갑은 파산선고 신청서를 접수했다.",[],https://arca.live/b/counterside/31882869,2021-08-12T19:11:23.000Z,8,109
31880486,느검마비아그라먹방,공대 찐따 기순이,무채색채색선 지움,[],https://arca.live/b/counterside/31880486,2021-08-12T17:36:50.000Z,12,105
31880113,HeyHo,기순이랑 론리 쓸만해?,둘다 무지성으로 키우긴 했는데 쓰나?,"[{'user': 'ㅇㅇ#64962009', 'comment': '쓰는거같던데'}]",https://arca.live/b/counterside/31880113,2021-08-12T17:26:24.000Z,0,82
31879997,역시난,이제 덱 컨셉 확실하게 정한거 같다,무조건 힘싸움으로 밀어붙힌다후열은 필요없어 무조건 전열싸움으로만 간다돈까스 펀치 받피증이랑 기순이 피감깎 쓸 생각하니까그냥 기분리 좋아지네,"[{'user': '누소', 'comment': '힐데한마리에 바로 제압'}, {'user': '역시난', 'comment': '최강 솔저를 기용해야지'}]",https://arca.live/b/counterside/31879997,2021-08-12T17:22:58.000Z,0,79
31878677,진실의문#23527495,근데 시바 기계수집가 그냥 묻혔어???????,성능 누구랑 비슷하길래..............말이 많이 없내역시 그림체랑 같은 성능인건가??,"[{'user': '하랍픽업좀', 'comment': '당장 쓸곳이없다 정도'}, {'user': '진실의문#23527495', 'comment': '아아......이제 믿을것은 성녀사마밖에 없군'}, {'user': 'Handaress#77832622', 'comment': '나쁘진않은데 취직할곳이 없음'}, {'user': '진실의문#23527495', 'comment': '그런 케릭 왜 나오게 한거야 ㅋㅋ'}, {'user': '판타지카', 'comment': '일터를 만들어줄거니까'}, {'user': '응애나추룡아가', 'comment': '상향전 리타 포지션임'}, {'user': '카챈용계정', 'comment': '어떻게든 쓰이긴 할거같음'}]",https://arca.live/b/counterside/31878677,2021-08-12T16:50:46.000Z,0,108
31878610,가으응, 영화보고 아 시발 좆쓰레기네 라고 느낀건 없음,그나마 에이지 오브 울트론?울트론 기대했는데 ㅈ병신 기계새끼 기순이한테도 잡힐듯퀵실버 이 시발럼은레이져도 피하면서 총탄은 못피함 ㅋㅋㅋ,"[{'user': 'ㅇㅇ#30940457', 'comment': '나는 친구2 엄마아빠동생이랑 나 이렇게 4명이서 보러 갔는데 영화 너무 병신같아서 중간에 걍 나옴'}, {'user': 'ㅇㅇ#32661747', 'comment': '수스쿼'}, {'user': '가으응', 'comment': '디시쪽은 안봤음'}]",https://arca.live/b/counterside/31878610,2021-08-12T16:49:11.000Z,0,78
31877704,Handaress#77832622,"""와 이 아줌마는 누구야?""",처음 보는거 같은데 새로 들어왔어?난 위대하신 기계수집가님이다 잘 봐두라고 꼬맹이.잠깐.. 너 어디서 봤다 했더니.. 그때 그 깡통이잖아날 알아? 난 아줌마를 처음 보는데~누구 보고 아줌마 라는거야! 저번에 봤잖아!그런가? 내가 본 기계 수집가라는 사람은 이렇게 생겼는데이렇게!저건 옛날 모습이야! 나 진짜 기계 수집가 맞다고!반갑네 시그마 뭘 하고있는건가?할아버지! 글쎄 이 아줌마가 전에 봤던 기계 수집가라고 우기고있어!내 휘발성 메모리에 있던 기계 수집가는 이렇게 생겼네만이렇게 말일세아니 글쎄 나 맞다니깐..다들 여기서 뭐하고 계세요?앗 언니 글쎄 이 아줌마가 자꾸 자기가 기계 수집가라고 우기고있어!그래? 전혀 안 닮았는데.. 내 기억으론이렇게 생겼는데...하... 시발 그냥 관둘까...,[],https://arca.live/b/counterside/31877704,2021-08-12T16:30:43.000Z,32,446
31876495,묘갤러,폭사해서 재화털린 사람은 기순이 로비 세우지마라,접속대사 들을때마다 마음 찢어진다,[],https://arca.live/b/counterside/31876495,2021-08-12T16:07:51.000Z,22,462
31874863,flaw,기계수집가 채용하면 할수록,내가 진짜 기계수집가 되는 기분임타이탄이 벌써 세개,,https://arca.live/b/counterside/31874863,2021-08-12T15:41:10.000Z,0,45
31874358,묘갤러,기집이 스디,,[],https://arca.live/b/counterside/31874358,2021-08-12T15:32:49.000Z,1,42
31874298,HeyHo,기집이 SD 나온거 있나?,"""보여줘""","[{'user': '쿵쿵홍', 'comment': 'ㄹㅇ 멍청하게 생김'}]",https://arca.live/b/counterside/31874298,2021-08-12T15:31:54.000Z,0,38
31874108,HeyHo,그냥 기순이 그릴래,공대 아찐이,[],https://arca.live/b/counterside/31874108,2021-08-12T15:28:54.000Z,1,45
31873598,HeyHo,다음 뭐그리지,기순이 그릴까?,"[{'user': '라킁', 'comment': '아키'}]",https://arca.live/b/counterside/31873598,2021-08-12T15:21:28.000Z,0,69
31873518,병,"공대찐따 기순이랑 인싸류드밀라 ""해줘""",난지치고힘들어서 못하겠어,,https://arca.live/b/counterside/31873518,2021-08-12T15:20:26.000Z,0,30
31870034,반갑노,기순이 성능 어떠냐,몇번 건에서 봤는데 그닥 임팩트는 없던데 성능평가 났음?,"[{'user': 'b0ss', 'comment': '신캐가 조용하면 뭐다?'}, {'user': '반갑노', 'comment': '구리다'}, {'user': 'b0ss', 'comment': '고렇취 존버 하셈'}]",https://arca.live/b/counterside/31870034,2021-08-12T14:28:04.000Z,0,51
31869003,"ㅇㅇ, 121.129",기계수집가 어떠노,걍 뽑았는데 성능 좋음?,"[{'user': '백합덕후#78782383', 'comment': '이야기없는것보면 애매한듯?'}, {'user': 'ㅇㅇ, 121.129', 'comment': '그럼 걍 좀 납둬야겠네'}, {'user': '화이트래빗', 'comment': '채널에서 언급이 없으면 뭐다?'}, {'user': '느검마비아그라먹방', 'comment': '애매하거나 안좋음'}, {'user': '방연#60601907', 'comment': '신캐한테 부모님 안부 묻는 얘기 없으면 그냥저냥이라는 뜻'}]",https://arca.live/b/counterside/31869003,2021-08-12T14:13:24.000Z,0,56
31868119,flaw,공대아싸찐따 기순이의 소개팅,''해줘'',"[{'user': 'diqkf운터', 'comment': '안대 나의 이상 피해자 김기순씨의 항변이었습니다 시간이 통하질 않아!!'}]",https://arca.live/b/counterside/31868119,2021-08-12T13:59:34.000Z,0,46
31868103,ㅇㅇ#10692276,기순이 일러 전부 주도니 작품 아님?,스케빈저 업뎃 로그인 화면은 개꼴리고 건강해보이던 애가 왜 스탠딩 일러는 삐쩍 마른 소말리아 해적단 같아보이냐,"[{'user': '감이닷#61649447', 'comment': 'ㄹㅇㅋㅋ그거보고 개기대했는데 뜬금없이 기존일러로 나와서좀놀람'}, {'user': '백합덕후#78782383', 'comment': '솔직히 1도 기대안한 애였는데 로긴때 살찌우고 탱땡하니 개돌았더라'}]",https://arca.live/b/counterside/31868103,2021-08-12T13:59:25.000Z,0,42
31867973,가으응,기순이 지금 일러도 충분히 귀여운거 같은데,ㄹㅇ 지금도 귀엽지 않음?,"[{'user': '비질란테', 'comment': '약간 정감 가긴 함'}, {'user': '베버', 'comment': '그림체가 좀 이질적이다정도?'}, {'user': 'ㅇ반고닉ㅇ', 'comment': 'ㅇㅇ류드풍이라 좀 보면적응됨'}]",https://arca.live/b/counterside/31867973,2021-08-12T13:57:07.000Z,0,47
31867885,느검마비아그라먹방,기순아~ 밥먹자~,오구 잘먹는다~,"[{'user': '토깡이', 'comment': '오'}]",https://arca.live/b/counterside/31867885,2021-08-12T13:55:44.000Z,7,141
31867739,주시윤,기순이가 공대 찐따라니 완전 음해 아니냐???,내가...학..과..동기라서...아는...데....학교..다닐..때......완..전...퀸카.....였다....,"[{'user': '유나펀치', 'comment': '마타도르에서 챈하던 찐따 기순이 검거'}]",https://arca.live/b/counterside/31867739,2021-08-12T13:53:21.000Z,33,743
31867736,Rhidelz,검은 평의회는 웃음벨이지,거짝 정회원인 마약파는 아재는 3코 레인저한테 크리스피하게 튀겨졌고 기집이는 스토리상 혼자 4종 못잡는 각서윤한테 끽소리도 못했음ㅋㅋ의장이 아무리 세봐야 육익 이지수만도 못할 거임,"[{'user': '솔라스', 'comment': '로켓단 포지션'}]",https://arca.live/b/counterside/31867736,2021-08-12T13:53:16.000Z,0,57
31867567,눈물요정,코로나는 아니고 몇년전에 열사병 걸려서 체온 38.8도 찍은적있는데,진짜 생체리듬이 다 무너지더라 일단 기력이없고 어지럽고뭘 먹어도 곧 바로 토하거나 설사하다가 그냥 눕고 싶어짐 병원가서 바로 주사맞고 수액이랑 영양제 맞고 3일 입원 하는동안새벽에도 막 체온 급상승 한적 한두번있어서 난리났었음원인은 등산이었고 등산할때 먹었던 초코바 가 유통기한 안지났는데도 고온에 오래있어서 상했었다고함거기에 추가타로 등산끝나고 내려오는길에 있던 고기집에서 삼겹살 먹었는데그것도 이제 상한 삼겹살 이었음 ㅋㅋㅋ생각해보면 안뒤진게 용함 ,[],https://arca.live/b/counterside/31867567,2021-08-12T13:50:34.000Z,3,116
31862318,페소라붕카린이,얘들아 팬픽 몇 개 개추 좀 눌러줄래?,"기순씨는 억울하다 : https://arca.live/b/counterside/31822664심심해서 써보는 리플레이서 패배 후 If스토리  : https://arca.live/b/counterside/31815076여름휴가 #10 : https://arca.live/b/counterside/31852198?category=%EC%B0%BD%EC%9E%91&p=1여름휴가 #11 : https://arca.live/b/counterside/31853760?category=%EC%B0%BD%EC%9E%91&p=1특히나 첫번째는 념글까지 딱 하나 모자라서 내가 보내주려고 했는데, 자세히 보니까 오전에 내가 이미 개추 눌렀더라아무나 누구 한 명만 저거 개추 하나 좀 눌러주라덧글도 달아주면 더 좋고......","[{'user': '냉동삼겹최창식', 'comment': '추천이랑 덧글 남기고 갑니다'}, {'user': '페소라붕카린이', 'comment': '고마워!\n근데 링크 달아놓은 글에도 해주면 정말 고맙겠음......'}]",https://arca.live/b/counterside/31862318,2021-08-12T12:29:55.000Z,4,70
31854700,ㅇㅇ#30940457,카사는 파견 복귀 원래 푸시 메세지 안떠?,기계수집가의 온타임은 푸시 뜨는데 파견은 안뜨네 내가 설정을 못한건가?,"[{'user': '클러스트', 'comment': '그거 전부 완료하면 뜸'}, {'user': 'ㅇㅇ#30940457', 'comment': '아 완전히 다 털려야 뜸? ㅅㅂ 구렸노 ㅋㅋㅋㅋ'}, {'user': '4G5G', 'comment': '그거 파견이 개별로 뜨는 게 아니라 싹 다 복귀해야 뜨더라'}, {'user': 'ㅇㅇ#30940457', 'comment': '개선 ""해줘""'}]",https://arca.live/b/counterside/31854700,2021-08-12T10:34:09.000Z,0,90
31854167,ㅇㅇ118,부계니 줄서기계정이니하는데 잘 모르는데 그냥줘도되?,문제될건 없지? 솔직히 61까지 다시하기 귀찮아ㅠㅠ + 인증받음 미안해서 싸버에서 버거킹으로바꿔줄거 ㅠㅜ,"[{'user': '잉딩', 'comment': '보니까 딱히 줄서기 계정같진 않던데 나만 그런가'}, {'user': '뉴디트로이트', 'comment': '글내역 보니까 어제 막 만든 계정같던데'}, {'user': 'ㅇㅇ118', 'comment': '인증받음ㅠㅠ'}, {'user': '뉴디트로이트', 'comment': '걍 겜하는거 인증받으셈\n\n겜 프로필 사훈에 지금 시간 오늘 날짜 적어서 사진 한장 받고 레벨 너무 낮은거 아니면 주면 될듯'}, {'user': 'ㅇㅇ118', 'comment': 'ㅇㅇ 받았어 알려줘서 고마워!'}, {'user': '김인간', 'comment': '당황스럽네 대체 왜 부계라는 거야...'}, {'user': '흐물흐물두부처럼말해요', 'comment': '작년 말에 툴갤에 윾동 말고는 고닉으로 글 쓴 게 어제 카챈글밖에 없어서 그런듯?'}, {'user': '김인간', 'comment': '아 그런가 그럴 수 있겠네'}, {'user': '흐물흐물두부처럼말해요', 'comment': 'ㅇㅇ윗댓말대로 UID 인증ㄱㄱ 공지에도 나와잇음'}]",https://arca.live/b/counterside/31854167,2021-08-12T10:25:50.000Z,0,193
31845974,Aoi,카사캐들은 몬가몬가임,몬가 그리고 싶지않음캐릭터 스토리나 특징같은거 많이 안풀어서 애매함기순이가 그나마 젤 꼴려서 그리는게 재밌음,[],https://arca.live/b/counterside/31845974,2021-08-12T08:14:34.000Z,0,92
31845624,Handaress#77832622,로비에 대공포병 새우면 그 기순이 첫등장 일러도 나옴?,기순이 일러 변천사로 문학 한번 써보고싶은데,"[{'user': 'ㅇㅇ#36099854', 'comment': 'ㄴㄴ 맨얼굴 눈나만 나옴'}]",https://arca.live/b/counterside/31845624,2021-08-12T08:08:49.000Z,50,0
31845025,Handaress#77832622,기계수집가 전 검은평의회,사실 스팅어 대공포병,,https://arca.live/b/counterside/31845025,2021-08-12T07:59:16.000Z,65,0
31843347,Lucianick,기계수집가 어따쓰냐,천장쳤는데 성능이라도 좋아야지,"[{'user': '하랍픽업좀', 'comment': '버프 기다려야지 머'}, {'user': 'Lucianick', 'comment': '병신임?'}, {'user': '하랍픽업좀', 'comment': '아직은 사용처 안나옴 건도 애매하고'}, {'user': 'Lucianick', 'comment': 'ㅇㅎ'}]",https://arca.live/b/counterside/31843347,2021-08-12T07:30:37.000Z,166,2
31842989,Cake#91534905,1.5 주년 이벤트때 채용권 줌?,기계 수집가 마려운데 ,"[{'user': '독호메', 'comment': '150무료연차는 주는데 쓰알풀 정해져있음'}, {'user': 'Cake#91534905', 'comment': '기순이 갖고싶으면 지금 시작해서 리세로 먹고가는것도 방법임'}, {'user': '독호메', 'comment': '기순이 갖고싶으면 지금 시작해서 리세로 먹고가는것도 방법임'}]",https://arca.live/b/counterside/31842989,2021-08-12T07:24:55.000Z,106,0
31840477,불면증환자,와생각해보니까 내가 4월말에 시작해서 신캐가 존나많이나왔네,각성: 미니 에이미 이볼브ssr:(채용) 리타 미카 니아엘 스카이 오버플로 기계수집가 램 이노 밀리아 메이ssr(패스) 스피라  케이시  론리  솔 sr: 글리치 아르티오퍼: 모네카 팬션마스터 함선: 알비온 몰루 마타도르시발 4개월동안 어케따라갓노??뒤돌아보니까 이걸어케 다채용했나싶은데?,"[{'user': 'ㅇㄷㄴ#69699297', 'comment': '주는 채용권 자체가 많은편이라 어느정도 타협하면 따라갈수있긴함'}, {'user': 'ㅇㅇ#87218383', 'comment': '콜라보가 에바긴 했음 ㅋㅋ'}, {'user': 'ㅇㅇ, 116.122', 'comment': '막줄비틱'}]",https://arca.live/b/counterside/31840477,2021-08-12T06:42:17.000Z,95,1
31839154,리라크엘,미래에서 왔는데 무료연차에 기계수집가 있음,지금 왜 뽑음 ?,[],https://arca.live/b/counterside/31839154,2021-08-12T06:18:56.000Z,60,0
31838798,게임을즐기자,10뽑 만에 기계수집가 뽑았다 ㅋ,,[],https://arca.live/b/counterside/31838798,2021-08-12T06:12:57.000Z,92,9
31837357,엘빅이,요즘 유튜브로 이상한 것만 보면서 시간보냄,요즘 골목식당이나 와플기계로 이상한것들 누르는거나뭐 핫도그 토스트 만드는것만 보고 있음알고리즘도 다 먹는거임,"[{'user': 'SS급경장딜포이', 'comment': '대지'}, {'user': 'ㅇㄷㄴ#69699297', 'comment': '어린아이가 뜨고 그런건 아니지?'}, {'user': '조잡한허수아비', 'comment': '대지'}, {'user': '미야', 'comment': '그만 좀 먹어'}, {'user': 'ngcn', 'comment': '꿀꿀'}]",https://arca.live/b/counterside/31837357,2021-08-12T05:48:21.000Z,105,0
31834933,눅진4겨드랑이티아맷,기계수집가 천장전에 뽑았다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,제이크대령 이 씨발년 니가 막고있었냐?,"[{'user': '뉴디트로이트', 'comment': '4스알 ㄷㄷ'}, {'user': '암왕제군', 'comment': '괴담 저거 재밋음?'}, {'user': '눅진4겨드랑이티아맷', 'comment': '심심할때 볼만함'}, {'user': '클러스트', 'comment': '카톡쓰는 인싸'}, {'user': '00000#82591124', 'comment': 'F12 누르면 스샷 찍힌다 저장은 카사 스샷 폴더 가면 있다'}]",https://arca.live/b/counterside/31834933,2021-08-12T05:02:29.000Z,120,2
